"date","total","pm10","temp","year","month","day"
900109,165,27.806663513183594,38.459999084472656,90,1,1105
900110,143,28.78207778930664,31.8799991607666,90,1,1106
900111,155,102.15938568115234,37.41999816894531,90,1,1107
900112,150,58.75749206542969,26.5,90,1,1108
900113,117,20.75749397277832,23.3799991607666,90,1,1109
900114,122,23.78207778930664,36.25,90,1,1110
900115,130,44.75749206542969,38.83000183105469,90,1,1111
900116,149,,47.290000915527344,90,1,1112
900117,133,25.639331817626953,49.130001068115234,90,1,1113
900118,107,34.806663513183594,33.130001068115234,90,1,1114
900119,116,37.68088150024414,30.709999084472656,90,1,1115
900120,135,32.28207778930664,34.75,90,1,1116
900121,115,17.75749397277832,30.579999923706055,90,1,1117
900122,130,20.28207778930664,35.290000915527344,90,1,1118
900123,116,33.38083267211914,38.290000915527344,90,1,1119
900124,126,19.28207778930664,39.709999084472656,90,1,1120
900125,131,25.75749397277832,31.329999923706055,90,1,1121
900126,101,30.78207778930664,25.8799991607666,90,1,1122
900127,104,22.75749397277832,38.33000183105469,90,1,1123
900128,113,30.75749397277832,29.790000915527344,90,1,1124
900129,110,48.24346923828125,32.83000183105469,90,1,1125
900130,127,29.28207778930664,35.91999816894531,90,1,1126
900131,119,32.806663513183594,32.75,90,1,1127
900201,117,29.806663513183594,42.5,90,2,1128
900202,128,29.806663513183594,29.920000076293945,90,2,1129
900203,126,26.28207778930664,33.16999816894531,90,2,1130
900204,114,19.627479553222656,32.41999816894531,90,2,1131
900205,110,24.78207778930664,39.66999816894531,90,2,1132
900206,123,32.28207778930664,38.790000915527344,90,2,1133
900207,113,37.28207778930664,37.630001068115234,90,2,1134
900208,124,31.75749397277832,49.58000183105469,90,2,1135
900209,97,40.78207778930664,41.130001068115234,90,2,1136
900210,128,21.752479553222656,31.8799991607666,90,2,1137
900211,126,30.28207778930664,29.959999084472656,90,2,1138
900212,129,33.806663513183594,40.130001068115234,90,2,1139
900213,136,,40.459999084472656,90,2,1140
900214,113,10.71918773651123,27.290000915527344,90,2,1141
900215,144,23.28207778930664,29.959999084472656,90,2,1142
900216,135,22.145830154418945,28.25,90,2,1143
900217,108,25.75749397277832,22.329999923706055,90,2,1144
900218,129,23.75749397277832,32.16999816894531,90,2,1145
900219,122,31.28207778930664,24.459999084472656,90,2,1146
900220,102,42.68088150024414,22.3799991607666,90,2,1147
900221,106,31.28207778930664,35.790000915527344,90,2,1148
900222,113,22.214176177978516,36.540000915527344,90,2,1149
900223,133,19.78207778930664,31.670000076293945,90,2,1150
900224,115,72.8066635131836,20.670000076293945,90,2,1151
900225,97,24.28207778930664,10.170000076293945,90,2,1152
900226,128,22.806663513183594,24.1299991607666,90,2,1153
900227,117,34.78207778930664,32.880001068115234,90,2,1154
900228,120,28.44610595703125,24.579999923706055,90,2,1155
900301,120,35.78207778930664,31.5,90,3,1156
900302,129,33.68088150024414,38.209999084472656,90,3,1157
900303,108,21.28207778930664,28.540000915527344,90,3,1158
900304,121,22.75749397277832,31.579999923706055,90,3,1159
900305,140,25.28207778930664,32.880001068115234,90,3,1160
900306,108,27.0266056060791,28.829999923706055,90,3,1161
900307,93,42.28207778930664,30.079999923706055,90,3,1162
900308,111,26.806663513183594,40.130001068115234,90,3,1163
900309,112,33.78207778930664,44.630001068115234,90,3,1164
900310,127,31.75749397277832,47.58000183105469,90,3,1165
900311,118,27.28207778930664,58.5,90,3,1166
900312,139,23.5379638671875,69.29000091552734,90,3,1167
900313,124,29.28207778930664,67.25,90,3,1168
900314,110,29.75749397277832,65.12999725341797,90,3,1169
900315,115,21.28207778930664,58.5,90,3,1170
900316,108,26.75749397277832,50.66999816894531,90,3,1171
900317,122,26.78207778930664,41.08000183105469,90,3,1172
900318,126,14.917642593383789,35.83000183105469,90,3,1173
900319,119,28.28207778930664,26.6299991607666,90,3,1174
900320,118,35.78207778930664,33.290000915527344,90,3,1175
900321,111,44.78207778930664,47.290000915527344,90,3,1176
900322,119,36.806663513183594,47.16999816894531,90,3,1177
900323,101,28.78207778930664,29.709999084472656,90,3,1178
900324,106,25.098634719848633,30.290000915527344,90,3,1179
900325,106,26.78207778930664,35.209999084472656,90,3,1180
900326,123,16.806663513183594,33.959999084472656,90,3,1181
900327,99,58.78207778930664,35.58000183105469,90,3,1182
900328,125,34.7437744140625,42.459999084472656,90,3,1183
900329,101,39.78207778930664,41.16999816894531,90,3,1184
900330,106,35.88138961791992,39.630001068115234,90,3,1185
900331,86,57.78207778930664,41.209999084472656,90,3,1186
900401,101,31.806663513183594,48.5,90,4,1187
900402,123,18.28207778930664,37.540000915527344,90,4,1188
900403,123,29.75749397277832,39.290000915527344,90,4,1189
900404,97,43.806663513183594,42,90,4,1190
900405,117,27.65056800842285,37.91999816894531,90,4,1191
900406,105,38.28207778930664,29.920000076293945,90,4,1192
900407,116,26.75749397277832,33.75,90,4,1193
900408,88,28.78207778930664,47.040000915527344,90,4,1194
900409,151,39.75749206542969,50.209999084472656,90,4,1195
900410,123,23.78207778930664,40.380001068115234,90,4,1196
900411,114,22.918296813964844,35.83000183105469,90,4,1197
900412,113,29.28207778930664,36.290000915527344,90,4,1198
900413,149,35.75749206542969,41.75,90,4,1199
900414,96,32.78207778930664,46.880001068115234,90,4,1200
900415,98,38.806663513183594,47.880001068115234,90,4,1201
900416,112,,47.209999084472656,90,4,1202
900417,103,24.701034545898438,38.540000915527344,90,4,1203
900418,107,30.78207778930664,43.540000915527344,90,4,1204
900419,107,40.75749206542969,49.959999084472656,90,4,1205
900420,109,30.28207778930664,56.380001068115234,90,4,1206
900421,99,24.806663513183594,53.91999816894531,90,4,1207
900422,100,92.8066635131836,56.41999816894531,90,4,1208
900423,108,49.267120361328125,67.5,90,4,1209
900424,116,42.28207778930664,75.58000183105469,90,4,1210
900425,105,61.75749206542969,75.41999816894531,90,4,1211
900426,138,53.78207778930664,75.66999816894531,90,4,1212
900427,111,58.806663513183594,74.45999908447266,90,4,1213
900428,112,26.78207778930664,63.58000183105469,90,4,1214
900429,111,31.271381378173828,58.380001068115234,90,4,1215
900430,113,47.78207778930664,57.58000183105469,90,4,1216
900501,96,44.68088150024414,51.66999816894531,90,5,1217
900502,116,62.28207778930664,52,90,5,1218
900503,113,48.68088150024414,51.130001068115234,90,5,1219
900504,112,22.28207778930664,45.459999084472656,90,5,1220
900505,107,31.956016540527344,51.25,90,5,1221
900506,108,26.78207778930664,53.709999084472656,90,5,1222
900507,110,52.75749206542969,64.83000183105469,90,5,1223
900508,114,63.78207778930664,70.62999725341797,90,5,1224
900509,123,78.75749206542969,62.66999816894531,90,5,1225
900510,106,17.78207778930664,44.380001068115234,90,5,1226
900511,113,30.074750900268555,50.5,90,5,1227
900512,104,27.28207778930664,49.459999084472656,90,5,1228
900513,107,30.806663513183594,54.25,90,5,1229
900514,106,28.28207778930664,57.380001068115234,90,5,1230
900515,102,52.28207778930664,54.040000915527344,90,5,1231
900516,128,27.28207778930664,66.04000091552734,90,5,1232
900517,118,69.52367401123047,56.790000915527344,90,5,1233
900518,90,60.78207778930664,60,90,5,1234
900519,125,24.75749397277832,61.790000915527344,90,5,1235
900520,99,17.78207778930664,53.08000183105469,90,5,1236
900521,95,15.680883407592773,50.959999084472656,90,5,1237
900522,103,19.28207778930664,54.380001068115234,90,5,1238
900523,105,50.856285095214844,58.83000183105469,90,5,1239
900524,112,47.78207778930664,60.58000183105469,90,5,1240
900525,119,28.680883407592773,57,90,5,1241
900526,102,47.28207778930664,58.880001068115234,90,5,1242
900527,105,38.806663513183594,61.380001068115234,90,5,1243
900528,104,28.78207778930664,62.08000183105469,90,5,1244
900529,112,27.577770233154297,54.630001068115234,90,5,1245
900530,108,41.78207778930664,54.75,90,5,1246
900531,117,57.68088150024414,60.83000183105469,90,5,1247
900601,92,59.78207778930664,74.20999908447266,90,6,1248
900602,138,81.71918487548828,74.62999725341797,90,6,1249
900603,116,103.7820816040039,61,90,6,1250
900604,112,23.559589385986328,52.41999816894531,90,6,1251
900605,112,38.78207778930664,54.5,90,6,1252
900606,117,46.71918869018555,68.54000091552734,90,6,1253
900607,111,47.28207778930664,65.41999816894531,90,6,1254
900608,116,40.68088150024414,70.33000183105469,90,6,1255
900609,110,34.28207778930664,72.08000183105469,90,6,1256
900610,114,16.84532356262207,65.91999816894531,90,6,1257
900611,101,42.28207778930664,67.95999908447266,90,6,1258
900612,118,89.8066635131836,78.08000183105469,90,6,1259
900613,124,60.78207778930664,80.62999725341797,90,6,1260
900614,91,24.806663513183594,72.08000183105469,90,6,1261
900615,98,41.28207778930664,70.20999908447266,90,6,1262
900616,99,52.808692932128906,74.12999725341797,90,6,1263
900617,104,38.28207778930664,79.08000183105469,90,6,1264
900618,120,27.75749397277832,74.75,90,6,1265
900619,103,32.28207778930664,62.75,90,6,1266
900620,103,32.78207778930664,68.58000183105469,90,6,1267
900621,102,42.28207778930664,71.79000091552734,90,6,1268
900622,110,22.56108283996582,64.66999816894531,90,6,1269
900623,114,29.28207778930664,63.790000915527344,90,6,1270
900624,100,24.806663513183594,65.08000183105469,90,6,1271
900625,109,37.78207778930664,71.5,90,6,1272
900626,94,42.78207778930664,73.70999908447266,90,6,1273
900627,100,43.78207778930664,71.75,90,6,1274
900628,116,50.07136154174805,72.75,90,6,1275
900629,115,22.28207778930664,73.33000183105469,90,6,1276
900630,92,39.75749206542969,79.12999725341797,90,6,1277
900701,102,18.78207778930664,68.08000183105469,90,7,1278
900702,95,25.680883407592773,71.29000091552734,90,7,1279
900703,117,52.28207778930664,79.33000183105469,90,7,1280
900704,103,60.4005241394043,86.83000183105469,90,7,1281
900705,105,33.78207778930664,72.58000183105469,90,7,1282
900706,90,8.80666446685791,63,90,7,1283
900707,99,28.78207778930664,69.62999725341797,90,7,1284
900708,105,50.806663513183594,83.62999725341797,90,7,1285
900709,102,39.28207778930664,81,90,7,1286
900710,100,34.94610595703125,71.08000183105469,90,7,1287
900711,124,17.78207778930664,66.04000091552734,90,7,1288
900712,113,12.80666446685791,65.91999816894531,90,7,1289
900713,88,13.782078742980957,62.040000915527344,90,7,1290
900714,96,25.806663513183594,62.25,90,7,1291
900715,103,29.78207778930664,64.29000091552734,90,7,1292
900716,87,31.505107879638672,70.20999908447266,90,7,1293
900717,101,41.78207778930664,77.16999816894531,90,7,1294
900718,101,44.806663513183594,75.37999725341797,90,7,1295
900719,103,48.28207778930664,74.45999908447266,90,7,1296
900720,92,15.80666446685791,69.33000183105469,90,7,1297
900721,102,24.78207778930664,69.62999725341797,90,7,1298
900722,95,14.083916664123535,67.41999816894531,90,7,1299
900723,91,37.28207778930664,68.58000183105469,90,7,1300
900724,106,37.68088150024414,71.08000183105469,90,7,1301
900725,99,38.28207778930664,74.08000183105469,90,7,1302
900726,94,46.68088150024414,76.04000091552734,90,7,1303
900727,120,74.7820816040039,75.91999816894531,90,7,1304
900728,119,87.40169525146484,79.25,90,7,1305
900729,102,52.806663513183594,78.58000183105469,90,7,1306
900730,108,20.806663513183594,70.87999725341797,90,7,1307
900731,95,15.282078742980957,63.08000183105469,90,7,1308
900801,97,39.806663513183594,65.41999816894531,90,8,1309
900802,106,38.78207778930664,71.16999816894531,90,8,1310
900803,108,64.67842102050781,75.41999816894531,90,8,1311
900804,111,19.78207778930664,74.41999816894531,90,8,1312
900805,128,9.80666446685791,68.91999816894531,90,8,1313
900806,78,10.282078742980957,61.880001068115234,90,8,1314
900807,101,28.75749397277832,64.75,90,8,1315
900808,100,49.28207778930664,69,90,8,1316
900809,98,52.30746841430664,70,90,8,1317
900810,115,48.75749206542969,71.08000183105469,90,8,1318
900811,113,57.21918869018555,71.04000091552734,90,8,1319
900812,115,32.75749206542969,68.12999725341797,90,8,1320
900813,116,17.219188690185547,64.83000183105469,90,8,1321
900814,94,29.75749397277832,67.04000091552734,90,8,1322
900815,106,51.38343811035156,74.20999908447266,90,8,1323
900816,112,58.75749206542969,74.16999816894531,90,8,1324
900817,96,37.21918869018555,71.91999816894531,90,8,1325
900818,113,28.75749397277832,79.62999725341797,90,8,1326
900819,101,15.21918773651123,73.79000091552734,90,8,1327
900820,99,19.75749397277832,70.87999725341797,90,8,1328
900821,115,18.02552604675293,67.87999725341797,90,8,1329
900822,106,22.28207778930664,68.5,90,8,1330
900823,102,28.680883407592773,70.5,90,8,1331
900824,102,25.806663513183594,75,90,8,1332
900825,118,51.75749206542969,75.66999816894531,90,8,1333
900826,106,82.7820816040039,78.29000091552734,90,8,1334
900827,99,89.011962890625,82.54000091552734,90,8,1335
900828,119,54.28207778930664,81.16999816894531,90,8,1336
900829,89,27.680883407592773,74.83000183105469,90,8,1337
900830,108,26.28207778930664,70.08000183105469,90,8,1338
900831,109,47.68088150024414,71.95999908447266,90,8,1339
900901,91,64.7820816040039,77.45999908447266,90,9,1340
900902,114,34.713043212890625,74.12999725341797,90,9,1341
900903,114,24.28207778930664,72.33000183105469,90,9,1342
900904,118,73.6808853149414,79,90,9,1343
900905,101,52.78207778930664,76.41999816894531,90,9,1344
900906,86,57.28207778930664,84.45999908447266,90,9,1345
900907,100,14.282078742980957,72,90,9,1346
900908,121,38.26304626464844,71.54000091552734,90,9,1347
900909,103,43.78207778930664,72.79000091552734,90,9,1348
900910,110,66.8066635131836,74.33000183105469,90,9,1349
900911,101,59.28207778930664,72.54000091552734,90,9,1350
900912,107,87.7437744140625,73.75,90,9,1351
900913,103,70.2820816040039,74.75,90,9,1352
900914,121,36.839176177978516,68.45999908447266,90,9,1353
900915,102,24.28207778930664,62.630001068115234,90,9,1354
900916,96,4.243773460388184,57.709999084472656,90,9,1355
900917,105,19.78207778930664,55,90,9,1356
900918,108,19.75749397277832,55.709999084472656,90,9,1357
900919,116,28.78207778930664,57.540000915527344,90,9,1358
900920,116,34.448081970214844,60.25,90,9,1359
900921,125,29.75749397277832,62.459999084472656,90,9,1360
900922,113,20.75749397277832,54.91999816894531,90,9,1361
900923,94,18.28207778930664,49.209999084472656,90,9,1362
900924,100,26.680883407592773,54.630001068115234,90,9,1363
900925,119,42.78207778930664,64.62999725341797,90,9,1364
900926,123,45.84907913208008,64.95999908447266,90,9,1365
900927,106,46.28207778930664,66.16999816894531,90,9,1366
900928,122,38.68088150024414,62,90,9,1367
900929,111,13.282078742980957,58.040000915527344,90,9,1368
900930,107,14.80666446685791,53.16999816894531,90,9,1369
901001,108,44.28207778930664,54.790000915527344,90,10,1370
901002,103,45.88679122924805,59.040000915527344,90,10,1371
901003,121,29.28207778930664,64.75,90,10,1372
901004,116,29.806663513183594,56.58000183105469,90,10,1373
901005,115,29.78207778930664,69.83000183105469,90,10,1374
901006,102,42.75749206542969,73.45999908447266,90,10,1375
901007,90,6.282078742980957,53.16999816894531,90,10,1376
901008,115,6.84119176864624,50.790000915527344,90,10,1377
901009,109,,46.880001068115234,90,10,1378
901010,105,10.80666446685791,42.959999084472656,90,10,1379
901011,107,47.28207778930664,44.91999816894531,90,10,1380
901012,129,68.75749206542969,48.459999084472656,90,10,1381
901013,100,51.28207778930664,52.58000183105469,90,10,1382
901014,130,23.787111282348633,54.040000915527344,90,10,1383
901015,118,31.28207778930664,50.41999816894531,90,10,1384
901016,113,29.75749397277832,57.540000915527344,90,10,1385
901017,118,45.78207778930664,67.41999816894531,90,10,1386
901018,118,13.21918773651123,41.130001068115234,90,10,1387
901019,116,21.78207778930664,41.16999816894531,90,10,1388
901020,127,26.2528133392334,54.380001068115234,90,10,1389
901021,100,25.78207778930664,51.25,90,10,1390
901022,104,43.806663513183594,42.5,90,10,1391
901023,117,49.78207778930664,46.290000915527344,90,10,1392
901024,111,37.806663513183594,46.209999084472656,90,10,1393
901025,99,22.78207778930664,40.540000915527344,90,10,1394
901026,108,45.90387725830078,42.16999816894531,90,10,1395
901027,117,51.78207778930664,49.66999816894531,90,10,1396
901028,113,20.75749397277832,40.540000915527344,90,10,1397
901029,107,30.28207778930664,46.33000183105469,90,10,1398
901030,137,55.806663513183594,57.75,90,10,1399
901031,115,64.2820816040039,54.75,90,10,1400
901101,103,58.41669464111328,61.540000915527344,90,11,1401
901102,118,50.28207778930664,64.83000183105469,90,11,1402
901103,113,47.75749206542969,61.25,90,11,1403
901104,104,5.282078742980957,41.5,90,11,1404
901105,112,10.757493019104004,39.83000183105469,90,11,1405
901106,109,24.78207778930664,37.209999084472656,90,11,1406
901107,130,24.639371871948242,35.25,90,11,1407
901108,126,34.28207778930664,33.040000915527344,90,11,1408
901109,112,29.806663513183594,37.16999816894531,90,11,1409
901110,94,27.78207778930664,38.130001068115234,90,11,1410
901111,106,23.75749397277832,35.709999084472656,90,11,1411
901112,124,,36.41999816894531,90,11,1412
901113,110,42.4519157409668,37.040000915527344,90,11,1413
901114,119,41.28207778930664,51.380001068115234,90,11,1414
901115,122,44.806663513183594,60.380001068115234,90,11,1415
901116,95,38.78207778930664,52,90,11,1416
901117,112,21.806663513183594,41.209999084472656,90,11,1417
901118,104,31.78207778930664,45,90,11,1418
901119,119,57.1588249206543,45.75,90,11,1419
901120,122,48.78207778930664,47.08000183105469,90,11,1420
901121,133,38.75749206542969,59.130001068115234,90,11,1421
901122,108,28.28207778930664,44.83000183105469,90,11,1422
901123,102,21.75749397277832,43.130001068115234,90,11,1423
901124,103,,42.959999084472656,90,11,1424
901125,125,25.035472869873047,44.33000183105469,90,11,1425
901126,109,,51.540000915527344,90,11,1426
901127,117,15.757493019104004,61.41999816894531,90,11,1427
901128,108,14.80666446685791,32.75,90,11,1428
901129,111,23.680883407592773,30.420000076293945,90,11,1429
901130,102,22.28207778930664,40.459999084472656,90,11,1430
901201,87,16.933961868286133,41.08000183105469,90,12,1431
901202,107,11.80666446685791,34.459999084472656,90,12,1432
901203,107,21.806663513183594,33.86000061035156,90,12,1433
901204,119,24.78207778930664,23.1299991607666,90,12,1434
901205,111,24.806663513183594,29.170000076293945,90,12,1435
901206,102,31.28207778930664,30.959999084472656,90,12,1436
901207,117,25.9733829498291,30.829999923706055,90,12,1437
901208,121,33.28207778930664,34.880001068115234,90,12,1438
901209,129,24.75749397277832,41.459999084472656,90,12,1439
901210,113,25.28207778930664,39,90,12,1440
901211,118,30.806663513183594,43.709999084472656,90,12,1441
901212,119,35.78207778930664,45.040000915527344,90,12,1442
901213,95,15.133491516113281,30.790000915527344,90,12,1443
901214,124,20.28207778930664,31.079999923706055,90,12,1444
901215,109,16.75749397277832,36.959999084472656,90,12,1445
901216,119,23.28207778930664,34.58000183105469,90,12,1446
901217,125,19.75749397277832,36.91999816894531,90,12,1447
901218,108,25.28207778930664,33.91999816894531,90,12,1448
901219,105,26.838699340820312,31.670000076293945,90,12,1449
901220,108,25.78207778930664,39.959999084472656,90,12,1450
901221,106,23.2437744140625,41.459999084472656,90,12,1451
901222,128,21.806663513183594,13.880000114440918,90,12,1452
901223,117,33.7437744140625,7.289999961853027,90,12,1453
901224,132,,8.710000038146973,90,12,1454
901225,125,17.336227416992188,15.079999923706055,90,12,1455
901226,119,,3.7899999618530273,90,12,1456
901227,116,15.80666446685791,18.040000915527344,90,12,1457
901228,134,25.806663513183594,29.670000076293945,90,12,1458
901229,116,6.243773460388184,36.959999084472656,90,12,1459
901230,142,,12.380000114440918,90,12,1460
901231,116,24.50104331970215,8.289999961853027,90,12,1461
910101,134,,20.079999923706055,91,1,1462
910102,110,,17.329999923706055,91,1,1463
910103,125,,7.420000076293945,91,1,1464
910104,129,32.68088150024414,15.039999961853027,91,1,1465
910105,136,,25.209999084472656,91,1,1466
910106,111,23.761926651000977,20,91,1,1467
910107,110,,22.5,91,1,1468
910108,140,22.2437744140625,27,91,1,1469
910109,112,34.806663513183594,26.829999923706055,91,1,1470
910110,125,29.2437744140625,25.459999084472656,91,1,1471
910111,116,21.806663513183594,30,91,1,1472
910112,109,20.269302368164062,25.829999923706055,91,1,1473
910113,97,30.806663513183594,25,91,1,1474
910114,107,38.2437744140625,30.709999084472656,91,1,1475
910115,132,43.806663513183594,31.079999923706055,91,1,1476
910116,127,25.2437744140625,32.91999816894531,91,1,1477
910117,115,31.806663513183594,26.420000076293945,91,1,1478
910118,132,31.383567810058594,22.459999084472656,91,1,1479
910119,126,16.806663513183594,35.58000183105469,91,1,1480
910120,117,18.7437744140625,29.1299991607666,91,1,1481
910121,129,24.806663513183594,12.079999923706055,91,1,1482
910122,127,44.68088150024414,9.710000038146973,91,1,1483
910123,119,31.806663513183594,22.540000915527344,91,1,1484
910124,117,33.020118713378906,8.710000038146973,91,1,1485
910125,136,52.806663513183594,7.829999923706055,91,1,1486
910126,131,34.7437744140625,14.579999923706055,91,1,1487
910127,129,22.806663513183594,21.040000915527344,91,1,1488
910128,139,47.7437744140625,25.540000915527344,91,1,1489
910129,113,9.80666446685791,20.1299991607666,91,1,1490
910130,127,40.788082122802734,14.130000114440918,91,1,1491
910131,130,37.806663513183594,17.040000915527344,91,1,1492
910201,137,46.2437744140625,29.329999923706055,91,2,1493
910202,134,,37.66999816894531,91,2,1494
910203,128,28.680883407592773,41.709999084472656,91,2,1495
910204,119,29.806663513183594,42.790000915527344,91,2,1496
910205,122,44.07253646850586,37.08000183105469,91,2,1497
910206,126,36.806663513183594,34.959999084472656,91,2,1498
910207,108,17.680883407592773,33.209999084472656,91,2,1499
910208,136,39.806663513183594,32.91999816894531,91,2,1500
910209,142,29.2437744140625,35.41999816894531,91,2,1501
910210,118,30.806663513183594,30.209999084472656,91,2,1502
910211,133,21.512449264526367,22.540000915527344,91,2,1503
910212,125,32.806663513183594,24.829999923706055,91,2,1504
910213,119,34.806663513183594,33.630001068115234,91,2,1505
910214,138,28.7437744140625,23.540000915527344,91,2,1506
910215,134,33.2437744140625,6.920000076293945,91,2,1507
910216,120,20.806663513183594,16.329999923706055,91,2,1508
910217,123,26.795732498168945,35.58000183105469,91,2,1509
910218,117,36.806663513183594,36.380001068115234,91,2,1510
910219,122,,34.880001068115234,91,2,1511
910220,134,30.2437744140625,37.790000915527344,91,2,1512
910221,119,39.7437744140625,46.75,91,2,1513
910222,124,24.806663513183594,35.459999084472656,91,2,1514
910223,113,20.994895935058594,28.1299991607666,91,2,1515
910224,102,23.806663513183594,30.920000076293945,91,2,1516
910225,134,18.7437744140625,20.75,91,2,1517
910226,119,38.806663513183594,20.579999923706055,91,2,1518
910227,121,26.680883407592773,24.709999084472656,91,2,1519
910228,122,37.806663513183594,38.209999084472656,91,2,1520
910301,120,28.057302474975586,48.33000183105469,91,3,1521
910302,118,23.806663513183594,36.790000915527344,91,3,1522
910303,132,4.680883407592773,24,91,3,1523
910304,105,27.806663513183594,30.540000915527344,91,3,1524
910305,130,42.68088150024414,41.5,91,3,1525
910306,123,32.806663513183594,39.130001068115234,91,3,1526
910307,114,19.244579315185547,27.709999084472656,91,3,1527
910308,103,,34.130001068115234,91,3,1528
910309,116,32.2437744140625,32.959999084472656,91,3,1529
910310,114,37.806663513183594,34.380001068115234,91,3,1530
910311,141,51.2437744140625,38.83000183105469,91,3,1531
910312,124,30.806663513183594,31.6299991607666,91,3,1532
910313,118,13.333916664123535,32.880001068115234,91,3,1533
910314,136,8.80666446685791,33.209999084472656,91,3,1534
910315,110,18.7437744140625,34.880001068115234,91,3,1535
910316,117,23.806663513183594,39.540000915527344,91,3,1536
910317,116,27.2437744140625,40.040000915527344,91,3,1537
910318,131,48.806663513183594,40.959999084472656,91,3,1538
910319,123,42.338478088378906,44.290000915527344,91,3,1539
910320,99,30.806663513183594,49.040000915527344,91,3,1540
910321,115,56.7437744140625,59.83000183105469,91,3,1541
910322,122,14.80666446685791,59.25,91,3,1542
910323,99,10.680883407592773,45.630001068115234,91,3,1543
910324,102,18.806663513183594,42.66999816894531,91,3,1544
910325,126,39.12621307373047,49.5,91,3,1545
910326,131,28.806663513183594,63.959999084472656,91,3,1546
910327,118,61.68088150024414,60.33000183105469,91,3,1547
910328,124,25.806663513183594,39.58000183105469,91,3,1548
910329,128,8.243773460388184,30.170000076293945,91,3,1549
910330,125,18.806663513183594,32.959999084472656,91,3,1550
910331,101,24.183340072631836,40.790000915527344,91,3,1551
910401,127,,39.83000183105469,91,4,1552
910402,109,21.7437744140625,39.790000915527344,91,4,1553
910403,124,45.806663513183594,51.540000915527344,91,4,1554
910404,111,28.7437744140625,53.880001068115234,91,4,1555
910405,107,38.806663513183594,60.66999816894531,91,4,1556
910406,103,32.900970458984375,69.83000183105469,91,4,1557
910407,93,25.806663513183594,69.70999908447266,91,4,1558
910408,105,38.2437744140625,67.12999725341797,91,4,1559
910409,113,10.80666446685791,43.5,91,4,1560
910410,109,11.743773460388184,41.08000183105469,91,4,1561
910411,120,12.80666446685791,39.16999816894531,91,4,1562
910412,108,25.12167739868164,44.380001068115234,91,4,1563
910413,98,22.806663513183594,45.08000183105469,91,4,1564
910414,123,6.243773460388184,55.709999084472656,91,4,1565
910415,121,24.806663513183594,51.790000915527344,91,4,1566
910416,111,,51.75,91,4,1567
910417,105,14.80666446685791,46.540000915527344,91,4,1568
910418,101,28.69131088256836,47.459999084472656,91,4,1569
910419,100,19.806663513183594,46.959999084472656,91,4,1570
910420,115,7.743773460388184,41.540000915527344,91,4,1571
910421,105,12.80666446685791,44.83000183105469,91,4,1572
910422,118,39.2437744140625,49.41999816894531,91,4,1573
910423,117,29.806663513183594,48.08000183105469,91,4,1574
910424,110,32.14048385620117,50.08000183105469,91,4,1575
910425,106,,55.040000915527344,91,4,1576
910426,110,66.2437744140625,60.790000915527344,91,4,1577
910427,118,37.806663513183594,64.95999908447266,91,4,1578
910428,96,29.7437744140625,62.880001068115234,91,4,1579
910429,108,17.806663513183594,64.91999816894531,91,4,1580
910430,104,34.36838912963867,56.630001068115234,91,4,1581
910501,106,39.806663513183594,52.380001068115234,91,5,1582
910502,120,53.2437744140625,52.83000183105469,91,5,1583
910503,95,6.806663990020752,45.66999816894531,91,5,1584
910504,119,23.2437744140625,51.880001068115234,91,5,1585
910505,96,23.806663513183594,53.16999816894531,91,5,1586
910506,111,20.97408103942871,45.08000183105469,91,5,1587
910507,112,24.806663513183594,52.41999816894531,91,5,1588
910508,112,40.7437744140625,55.16999816894531,91,5,1589
910509,129,43.806663513183594,63.75,91,5,1590
910510,110,64.7437744140625,65.70999908447266,91,5,1591
910511,115,56.806663513183594,71.95999908447266,91,5,1592
910512,122,42.8907585144043,74.62999725341797,91,5,1593
910513,129,77.8066635131836,76.66999816894531,91,5,1594
910514,107,63.7437744140625,74.04000091552734,91,5,1595
910515,104,82.8066635131836,74,91,5,1596
910516,116,82.2437744140625,72.29000091552734,91,5,1597
910517,118,29.806663513183594,56.33000183105469,91,5,1598
910518,100,22.58391761779785,50.290000915527344,91,5,1599
910519,94,13.80666446685791,53.83000183105469,91,5,1600
910520,108,35.7437744140625,61.130001068115234,91,5,1601
910521,112,90.8066635131836,70.04000091552734,91,5,1602
910522,99,56.7437744140625,72.79000091552734,91,5,1603
910523,110,34.806663513183594,73.54000091552734,91,5,1604
910524,111,34.25603485107422,76.83000183105469,91,5,1605
910525,94,23.806663513183594,66.29000091552734,91,5,1606
910526,103,23.2437744140625,74.04000091552734,91,5,1607
910527,106,,77.45999908447266,91,5,1608
910528,102,87.6808853149414,80.62999725341797,91,5,1609
910529,113,41.806663513183594,77.66999816894531,91,5,1610
910530,112,34.933692932128906,77.16999816894531,91,5,1611
910531,103,45.806663513183594,75.29000091552734,91,5,1612
910601,110,34.7437744140625,72.16999816894531,91,6,1613
910602,91,45.806663513183594,72.16999816894531,91,6,1614
910603,115,25.2437744140625,67.5,91,6,1615
910604,82,13.80666446685791,62.130001068115234,91,6,1616
910605,117,19.427717208862305,61.91999816894531,91,6,1617
910606,99,23.806663513183594,63.880001068115234,91,6,1618
910607,116,38.7437744140625,68.16999816894531,91,6,1619
910608,122,45.806663513183594,69.75,91,6,1620
910609,114,53.2437744140625,73.37999725341797,91,6,1621
